ID,abc_sum_tonne_km2_2010,ID,bgc_sum_tonne_km2_2010,ID,abc_sum_tonne_km2_2050,ID,bgc_sum_tonne_km2_2050,ID,soc_sum,Name,abc_sum_tonne_km2_difference_annual,bgc_sum_tonne_km2_difference_annual
1158,244538.957946777,1158,324722.316772461,1158,85889.7965967655,1158,105260.087089539,1158,285667.985107422,NG/47 Wildlife Management Area,3966.2290337503,5486.55574207306
1159,89161.0595703125,1159,178212.521484375,1159,14011.4241540432,1159,27749.2523193359,1159,24330.5590820312,NG/48,1878.74088540673,3761.58172912598
1160,89161.0595703125,1160,178212.521484375,1160,14011.4241540432,1160,27749.2523193359,1160,24330.5590820312,NG/48,1878.74088540673,3761.58172912598
1161,825006.155273438,1161,1525212.90637207,1161,53282.2470664978,1161,91312.7531814575,1161,270036.446899414,NG/48,19293.0977051735,35847.5038297653
1162,825006.155273438,1162,1525212.90637207,1162,53282.2470664978,1162,91312.7531814575,1162,270036.446899414,NG/48,19293.0977051735,35847.5038297653
1163,43737.5130615234,1163,90450.5567626953,1163,507.035291194916,1163,1086.94457626343,1163,62735.5593261719,NG/49,1080.76194425821,2234.0903046608
1164,0,1164,0,1164,0,1164,0,1164,0,NG/5 Wildlife Management Area,0,0
1165,64450.357421875,1165,31426.2080078125,1165,40715.7255291939,1165,19853.1225585938,1165,46182.921875,Ngalijembe,593.365797317028,289.327136230469
1166,3522716.8458252,1166,3687716.31500244,1166,396523.886668682,1166,419155.021175385,1166,2568135.96289062,Ngamo,78154.8239789128,81714.0323456764
1167,8188812.99267578,1167,4103808.33740234,1167,0,1167,0,1167,1377953.41381836,Ngarama North,204720.324816895,102595.208435059
1168,694195.692138672,1168,982938.717285156,1168,55749.8771488667,1168,83623.1849975586,1168,475370.744628906,Ngare Ndare,15961.1453747451,22482.8883071899
1169,18427.58203125,1169,5249.400390625,1169,0,1169,0,1169,10783.3974609375,Ngarusambu,460.68955078125,131.235009765625
1170,26680.7722167969,1170,47897.0615234375,1170,0,1170,0,1170,27792.876953125,Ngaserai,667.019305419922,1197.42653808594
1171,124058.260742188,1171,40384.9228515625,1171,0,1171,0,1171,104780.877929688,Ngezi-Vumawimbi,3101.45651855469,1009.62307128906
1172,805763.1953125,1172,873634.797851562,1172,124729.198646545,1172,121705.269744873,1172,135184.124023438,Ngogwa,17025.8499166489,18798.2382026672
1173,1505407.53625488,1173,714793.728393555,1173,166785.869038105,1173,77793.5326719284,1173,1008119.27929688,Ngogwa Busangi,33465.5416804194,15925.0048930407
1174,1864.12878417969,1174,3626.57788085938,1174,3596.83305025101,1174,6997.47509765625,1174,5548.29931640625,Ngorare,-43.317606651783,-84.2724304199219
1175,862086.421875,1175,444392.803710938,1175,0,1175,0,1175,228567.188964844,Ngorima A,21552.160546875,11109.8200927734
1176,1226409.05664062,1176,555591.418945312,1176,0,1176,0,1176,308546.942871094,Ngorima B,30660.2264160156,13889.7854736328
1177,42622212.7684631,1177,22334590.2249451,1177,11161148.3655095,1177,8983755.90366173,1177,28883347.9985352,Ngorongoro,786526.610073841,333770.858032083
1178,86199.3393554688,1178,23505.9782714844,1178,11610.4532718658,1178,3180.48666381836,1178,38713.5603027344,Ngukumo,1864.72215209007,508.13729019165
1179,359151.221679688,1179,130358.004150391,1179,0,1179,0,1179,90732.0451660156,Ngulakula,8978.78054199219,3258.95010375977
1180,0,1180,0,1180,0,1180,0,1180,0,Nguluka,0,0
1181,3943634.37695312,1181,1475439.81884766,1181,0,1181,0,1181,1139386.40722656,Nguru North,98590.8594238281,36885.9954711914
1182,326023.349853516,1182,225749.289550781,1182,0,1182,0,1182,129553.156738281,Nguru ya Ndege,8150.58374633789,5643.73223876953
1183,0,1183,0,1183,0,1183,0,1183,0,Ngutuni,0,0
1184,499776.520996094,1184,166233.127685547,1184,191395.413327217,1184,58702.0556869507,1184,159978.37890625,Ngwasi,7709.52769172192,2688.2767999649
1185,388641914.367676,1185,374222136.48584,1185,0,1185,0,1185,92921530.9780273,Niassa,9716047.85919189,9355553.412146
1186,353637.020385742,1186,103431.780151367,1186,173717.370998859,1186,50308.5823059082,1186,309713.549804688,Nindo,4497.99123467207,1328.07994613647
1187,105288060.911499,1187,104733572.347656,1187,56654830.2717805,1187,56446436.8475952,1187,32486211.2565918,Niokolo-Koba,1215830.76599296,1207178.38750153
1188,59469695.2456055,1188,63450959.5583496,1188,0,1188,0,1188,10937531.3283691,Nipepe Block 1,1486742.38114014,1586273.98895874
1189,34314639.4101562,1189,26705924.6523438,1189,0,1189,0,1189,6262374.67480469,Nipepe Block 2,857865.985253906,667648.116308594
1190,348839.896484375,1190,227044.8984375,1190,226879.092228413,1190,147255.107421875,1190,104715.903320312,Njilikwa,3049.02010639906,1994.74477539062
1191,158582.23046875,1191,113050.016113281,1191,0,1191,0,1191,48841.5610351562,Njogi,3964.55576171875,2826.25040283203
1192,1445712.11474609,1192,1711097.140625,1192,1750744.92673278,1192,2251465.07556152,1192,625719.788818359,Nkala,-7625.82029966712,-13509.1983734131
1193,5654219.83569336,1193,8721473.22775269,1193,1470337.46575117,1193,2276593.3658886,1193,3213922.63378906,Nkala Bilili,104597.059248555,161121.996546602
1194,2874643.94384766,1194,2261480.23242188,1194,1802131.53639436,1194,1706451.23974609,1194,1230177.01074219,Nkoteiya,26812.8101863325,13875.7248168945
1195,127495.7421875,1195,48176.8872070312,1195,0,1195,0,1195,22502.0241699219,North Kitui,3187.3935546875,1204.42218017578
1196,90843417.1630859,1196,50931477.9316406,1196,76544001.8416464,1196,44814097.9622803,1196,17961328.1345215,North Luangwa,357485.383035988,152934.499234009
1197,89420743.6665039,1197,74408050.2966309,1197,19183830.5735171,1197,14896898.0583344,1197,16437237.6306152,North Luano,1755922.82732467,1487778.80595741
1198,291718.293273926,1198,167012.274353027,1198,51396.9899892807,1198,26432.3436889648,1198,432878.698486328,North Makere,6008.03258211613,3514.49826660156
1199,24784862.5283203,1199,12702603.4428711,1199,18671949.1743386,1199,9568457.54870605,1199,3455894.109375,North Makere,152822.833849543,78353.647354126
1200,2349208.50488281,1200,862397.990234375,1200,0,1200,0,1200,1066201.66308594,North Mamiwa Kisara,58730.2126220703,21559.9497558594
1201,553902.471679688,1201,169246.353271484,1201,0,1201,0,1201,108378.96484375,North Maramagambo,13847.5617919922,4231.15883178711
1202,553902.471679688,1202,169246.353271484,1202,0,1202,0,1202,108378.96484375,North Maramagambo,13847.5617919922,4231.15883178711
1203,21074816.6398468,1203,7407674.40510559,1203,9755579.97306585,1203,3538851.01464844,1203,9865174.94775391,North Maramagambo,282980.916669524,96720.5847614288
1204,21074816.6398468,1204,7407674.40510559,1204,9755579.97306585,1204,3538851.01464844,1204,9865174.94775391,North Maramagambo,282980.916669524,96720.5847614288
1205,25260.2836914062,1205,17178.2768554688,1205,5401.95506215096,1205,4434.16729736328,1205,8367.43041992188,Northern Tuli,496.458215731382,318.602738952637
1206,10232003.6030273,1206,3434122.98657227,1206,3535033.82197022,1206,1135672.60427856,1206,3869887.34570312,Nou,167424.244526428,57461.2595573425
1207,7699.45654296875,1207,3987.21875,1207,755.270290374756,1207,391.122100830078,1207,4289.9345703125,Nshinde Hill,173.60465631485,89.902416229248
1208,67912285.1660156,1208,33389379.6305237,1208,61032335.0067377,1208,30953212.8728943,1208,8645221.6472168,Nsumbu,171998.753981948,60904.1689407349
1209,188826.464355469,1209,80115.6674804688,1209,166622.277581692,1209,70694.8310546875,1209,40364.4755859375,Ntazu,555.104669344425,235.520910644531
1210,23987621.2470703,1210,16685363.925293,1210,0,1210,0,1210,3824261.01904297,Nungo,599690.531176758,417134.098132324
1211,23107056.3916016,1211,12599958.9838867,1211,0,1211,0,1211,3368069.41064453,Nungo South A,577676.409790039,314998.974597168
1212,29556514.090332,1212,18969717.3657227,1212,0,1212,0,1212,4979916.45874023,Nungo South B,738912.852258301,474242.934143066
1213,27700235.515625,1213,18128418.2626953,1213,0,1213,0,1213,5235364.07373047,Nungo South C,692505.887890625,453210.456567383
1214,7418.58935546875,1214,2373.94848632812,1214,816.835463047028,1214,261.387359619141,1214,7801.9091796875,Nyabasi,165.043847310543,52.8140281677246
1215,815766.140014648,1215,1372745.57250977,1215,247827.046865225,1215,395212.06010437,1215,644423.793457031,Nyae Nyae,14198.4773287356,24438.3378101349
1216,5695023.12402344,1216,1723821.86572266,1216,0,1216,0,1216,1061545.41162109,Nyaganje,142375.578100586,43095.5466430664
1217,0,1217,0,1217,0,1217,0,1217,0,Nyambene,0,0
1218,0,1218,0,1218,0,1218,0,1218,0,Nyamilanga Hill,0,0
1219,12791.875,1219,7806.32373046875,1219,0,1219,0,1219,6524.8046875,Nyandiduma,319.796875,195.158093261719
1220,0,1220,0,1220,0,1220,0,1220,0,Nyandira,0,0
1221,998868.844726562,1221,1523401.99707031,1221,800026.807177067,1221,1206991.41113281,1221,426388.491699219,Nyangea - Napore,4971.05093873739,7910.2646484375
1222,8217205.88574219,1222,4540791.31347656,1222,4841326.22165084,1222,2711013.78540039,1222,1592892.74902344,Nyantakara,84396.9916022837,45744.4382019043
1223,13393143.5361328,1223,8569422.78808594,1223,0,1223,0,1223,4578989.94604492,Nyera/Kiperere,334828.58840332,214235.569702148
1224,12207190.7412109,1224,7260253.796875,1224,3768119.51937079,1224,2174007.95397949,1224,1607725.08056641,Nyonga,210976.780546004,127156.146072388
1225,1031210.09667969,1225,314496.812744141,1225,0,1225,0,1225,196339.72265625,Nyumburuni,25780.2524169922,7862.42031860352
1226,129540.658203125,1226,233616.8984375,1226,27707.2465121746,1226,50326.1743164062,1226,29021.419921875,Okanguati,2545.83529227376,4582.26810302734
1227,0,1227,0,1227,0,1227,0,1227,0,Okangundumba,0,0
1228,0,1228,0,1228,0,1228,0,1228,0,Okatjandja Kozomenje,0,0
1229,0,1229,0,1229,0,1229,0,1229,0,Okondjombo,0,0
1230,0,1230,0,1230,0,1230,0,1230,0,Okongoro,0,0
1231,3785669.53320312,1231,2149120.63037109,1231,1541515.05878568,1231,842409.517333984,1231,1518765.59570312,Ol Ari Nyiro,56103.8618604362,32667.7778259277
1232,462703.306640625,1232,792101.188476562,1232,343977.189773321,1232,601362.137695312,1232,247057.266601562,Ol donyiro,2968.1529216826,4768.47626953125
1233,15536.4658203125,1233,31251.51171875,1233,0,1233,0,1233,12568.7197265625,Ol donyo Waus,388.411645507813,781.28779296875
1234,0,1234,0,1234,0,1234,0,1234,0,Ol Jogi,0,0
1235,15392.4232788086,1235,20957.9682312012,1235,68681.8550825119,1235,95672.8062744141,1235,74266.162109375,Ol Kinyei,-1332.23579509258,-1867.87095108032
1236,560391.23828125,1236,989605.095458984,1236,100500.097888708,1236,182799.798400879,1236,603189.653320312,Ol Pejeta,11497.2785098135,20170.1324264526
1237,51838.1137695312,1237,16375.832862854,1237,134154.269278049,1237,43182.0298538208,1237,296800.643066406,Olare Orok,-2057.90388771296,-670.15492477417
1238,26529.7135009766,1238,48060.9204101562,1238,72246.4324831963,1238,130829.446289062,1238,48520.83984375,Olarro North,-1142.91797455549,-2069.21314697266
1239,33254.5879516602,1239,59446.9649353027,1239,132029.551029205,1239,234973.507019043,1239,131772.372070312,Olarro South,-2469.37407693863,-4388.16355209351
1240,204550.910522461,1240,90731.8013000488,1240,225269.578766823,1240,104043.123138428,1240,320832.22265625,Olchorro Oiroua,-517.966706109047,-332.783045959473
1241,164151.977539062,1241,250652.541992188,1241,99127.5873064995,1241,150681.572753906,1241,91972.5415039062,Olderkesi,1625.60975581408,2499.27423095703
1242,0,1242,0,1242,0,1242,0,1242,0,Ole Narika,0,0
1243,0,1243,0,1243,0,1243,0,1243,0,Ole Polos,0,0
1244,79293.5078125,1244,150696.89453125,1244,58855.0454378128,1244,111670.12890625,1244,46243.7158203125,Olentile,510.96155936718,975.669140625
1245,0,1245,0,1245,0,1245,0,1245,0,Olerai,0,0
1246,635832.015625,1246,696812.030883789,1246,160802.252435684,1246,151518.099990845,1246,287950.47265625,Olkiramatian,11875.7440797329,13632.3482723236
1247,634994.483398438,1247,275156.62701416,1247,246310.947883129,1247,108526.652557373,1247,519838.834960938,Oloisukut,9717.08838788271,4165.74936141968
1248,0,1248,0,1248,0,1248,0,1248,0,Olorgesailie,0,0
1249,0,1249,0,1249,0,1249,0,1249,0,Oltiyani,0,0
1250,0,1250,0,1250,0,1250,0,1250,0,Omatendeka,0,0
1251,362517.390625,1251,596642.41796875,1251,56983.0604195595,1251,92869.2481689453,1251,62113.3994140625,Ombazu,7638.35825513601,12594.3292449951
1252,0,1252,0,1252,0,1252,0,1252,0,Ombuiyokanguindi,0,0
1253,38602569.0111084,1253,39200161.9189453,1253,14667240.5296385,1253,14931132.5818481,1253,11841119.1638184,Omo,598383.212036747,606725.733427429
1254,7437375.39111328,1254,9877297.59667969,1254,3928990.20880461,1254,5581479.80897522,1254,3542841.91479492,Omo West,87709.6295577168,107395.444692612
1255,0,1255,0,1255,0,1255,0,1255,0,Omuramba Ua Mbinda,0,0
1256,0,1256,0,1256,0,1256,0,1256,0,Ondjou,0,0
1257,0,1257,0,1257,0,1257,0,1257,0,Ongongo,0,0
1258,0,1258,0,1258,0,1258,0,1258,0,Orupembe,0,0
1259,0,1259,0,1259,0,1259,0,1259,0,Orupupa,0,0
1260,373767.203613281,1260,613741.781982422,1260,63455.047416687,1260,102569.209777832,1260,350387.159667969,Oserongoni,7757.80390491486,12779.3143051147
1261,0,1261,0,1261,0,1261,0,1261,0,Osupuko,0,0
1262,0,1262,0,1262,0,1262,0,1262,0,Otjambangu,0,0
1263,0,1263,0,1263,0,1263,0,1263,0,Otjikondavirongo,0,0
1264,0,1264,0,1264,0,1264,0,1264,0,Otjimboyo,0,0
1265,0,1265,0,1265,0,1265,0,1265,0,Otjitanda,0,0
1266,0,1266,0,1266,0,1266,0,1266,0,Otjiu-West,0,0
1267,0,1267,0,1267,0,1267,0,1267,0,Otjombande,0,0
1268,0,1268,0,1268,0,1268,0,1268,0,Otuzemba,0,0
1269,115013223.70459,1269,94980706.6953125,1269,100348950.783718,1269,81395670.7747803,1269,20077057.6315918,Ouandjia-Vakaga,366606.823021805,339625.898013306
1270,0,1270,0,1270,0,1270,0,1270,0,Ozondundu,0,0
1271,2226420.15185547,1271,1534181.76171875,1271,0,1271,0,1271,861967.747558594,Pagale,55660.5037963867,38354.5440429688
1272,617991.359619141,1272,608548.229827881,1272,135826.373267174,1272,114264.08754015,1272,430220.814697266,Pai River,12054.1246587992,12357.1035571933
1273,3602248.23242188,1273,1705460.61816406,1273,0,1273,0,1273,685871.674804688,Pala Mountains,90056.2058105469,42636.5154541016
1274,0,1274,0,1274,0,1274,0,1274,0,Palmwag,0,0
1275,288458.220458984,1275,480492.032348633,1275,42889.092206955,1275,67595.2469139099,1275,239782.235351562,Pama,6139.22820630074,10322.4196358681
1276,78780.0576171875,1276,30851.8193359375,1276,0,1276,0,1276,52981.3115234375,Pangawe East,1969.50144042969,771.295483398437
1277,17012.9375,1277,4570.64001464844,1277,0,1277,0,1277,14148.73046875,Pangawe West,425.3234375,114.266000366211
1278,119144.221343994,1278,164122.502441406,1278,295086.101651192,1278,425656.035003662,1278,310520.165527344,Pardamat Consevation area,-4398.54700767994,-6538.3383140564
1279,73603362.7204437,1279,41874358.3373184,1279,708700,1279,442000,1279,18784781.0014648,Parque Nacional da Gorongosa,1822366.56801109,1035808.95843296
1280,44721431.5093994,1280,54571744.095459,1280,0,1280,0,1280,11039641.6767578,Parque Nacional de Banhine,1118035.78773499,1364293.60238647
1281,1945377.32629395,1281,1220830.86483002,1281,0,1281,0,1281,961478.021484375,Pate,48634.4331573486,30520.7716207504
1282,1184617.837677,1282,1767759.35888672,1282,1914331.3975513,1282,2825242.08320999,1282,2891316.83422852,Pendjari,-18242.8389968574,-26437.0681080818
1283,1558200.86743164,1283,2862327.02441406,1283,764667.660331726,1283,1396562.53051758,1283,1042692.57250977,Pilansberg,19838.3301774979,36644.1123474121
1284,69981301.8442383,1284,57512074.4731445,1284,22071204.7777951,1284,17861209.3530273,1284,10603557.814209,Piti E,1197752.42666108,991271.62800293
1285,61527138.0698242,1285,40768906.3476562,1285,13113131.4974904,1285,8670171.98641968,1285,11214867.4262695,Piti GR (Hand-drawn),1210350.16430835,802468.359030914
1286,32458.5087890625,1286,37811.4580078125,1286,4137.12543845177,1286,4862.6337890625,1286,9449.75048828125,Piti GR (Hand-drawn),708.034583765268,823.72060546875
1287,79152.453125,1287,35219.8857421875,1287,0,1287,0,1287,26794.5107421875,Pongwe,1978.811328125,880.497143554687
1288,3774253.73193359,1288,1133823.7565918,1288,1756345.05979419,1288,538812.341064453,1288,1329916.49462891,Poroto Ridge,50447.7168034852,14875.2853881836
1289,8557639.16845703,1289,9264820.91870117,1289,0,1289,0,1289,1917074.68139648,Proposed,213940.979211426,231620.522967529
1290,198101.121582031,1290,59548.546875,1290,12506.6370248795,1290,3556.36430740356,1290,73614.1101074219,Puge North,4639.8621139288,1399.80456418991
1291,20604.2360839844,1291,5546.88299560547,1291,4112.7861738205,1291,1107.74197387695,1291,13079.3161621094,Puge South,412.286247754097,110.978525543213
1292,235746.607666016,1292,94225.9542236328,1292,0,1292,0,1292,100497.317382812,Pugu,5893.66519165039,2355.64885559082
1293,304994.4609375,1293,137554.031738281,1293,0,1293,0,1293,74393.5869140625,Pumula,7624.8615234375,3438.85079345703
1294,0,1294,0,1294,0,1294,0,1294,0,Puros,0,0
1295,9938343.58203125,1295,5473679.86523438,1295,0,1295,0,1295,1963992.39697266,R1,248458.589550781,136841.996630859
1296,11956835.9277344,1296,8876120.56103516,1296,0,1296,0,1296,2873049.20654297,R2,298920.898193359,221903.014025879
1297,9474359.35546875,1297,4640106.67578125,1297,0,1297,0,1297,1599240.00610352,R3,236858.983886719,116002.666894531
1298,5557443.48413086,1298,7872502.70629883,1298,0,1298,0,1298,2193001.20922852,R4,138936.087103271,196812.567657471
1299,0,1299,0,1299,0,1299,0,1299,0,Rahole,0,0
1300,18197.2297363281,1300,13647.9227905273,1300,0,1300,0,1300,24952.0009765625,Ras Kiuyu,454.930743408203,341.198069763184
1301,278310.95703125,1301,89196.0502929688,1301,0,1301,0,1301,75776.1860351562,Rau,6957.77392578125,2229.90125732422
1302,13620644.2868652,1302,7150772.77856445,1302,6631.18988275528,1302,4646.67315673828,1302,3679813.06323242,Regime de Vigilancia da Extinta coutada N. 1 (Piro,340350.327424562,178653.152635193
1303,6262400.08496094,1303,3730822.60302734,1303,1050157.82088637,1303,604544.849365234,1303,1275182.14868164,Regime de vigilancia extinta da coutada 13 (Kanga,130306.056601864,78156.9438415527
1304,241341385.447266,1304,175081367.413574,1304,2961489.61387873,1304,1086528.20214844,1304,50903669.8220215,Reserva Parcial de Caça do Niassa,5959497.39583467,4349870.98028564
1305,4878877.05859375,1305,4205999.5758667,1305,1141559.5870316,1305,1023728.76427841,1305,1463424.41821289,Rey Bouba,93432.9367890537,79556.7702897072
1306,10018.8916015625,1306,15239.0908203125,1306,0,1306,0,1306,6406.470703125,Rombo,250.472290039062,380.977270507812
1307,4309650.15234375,1307,1449367.06982422,1307,0,1307,0,1307,626692.216308594,Rondo,107741.253808594,36234.1767456055
1308,282689122.639099,1308,277468237.961304,1308,100552003.940845,1308,93872871.8083572,1308,64437820.5200195,Ruaha,4553427.96745637,4589884.15382366
1309,7073073.48168945,1309,5062422.84130859,1309,200867.973035574,1309,153889.66513443,1309,1326512.16479492,Ruamagazi,171805.137716347,122713.329404354
1310,1427100.35424805,1310,778957.877624512,1310,158642.212247849,1310,87749.0430488586,1310,862101.166992188,Ruande,31711.453550005,17280.2208643913
1311,731971.2890625,1311,864391.807617188,1311,0,1311,0,1311,177206.334960938,Ruawa,18299.2822265625,21609.7951904297
1312,11575205.9986877,1312,2975338.58779907,1312,395450.987696648,1312,102668.57955122,1312,1422197.47753906,Rubondo Island,279493.875274777,71816.7502061963
1313,121633.10546875,1313,39956.98046875,1313,0,1313,0,1313,32279.2626953125,Rudewa South,3040.82763671875,998.92451171875
1314,73036322.4194336,1314,51893137.9017334,1314,9662270.81667781,1314,7271354.0405426,1314,13428363.5070801,Rufunsa,1584351.29006889,1115544.59652977
1315,69196806.3173828,1315,59187122.3969727,1315,59776.9822478294,1315,93185.3349609375,1315,14118823.0480957,Ruhidji -Ifinga,1728425.73337837,1477348.42655029
1316,13282944.0947266,1316,7351026.18969727,1316,0,1316,0,1316,3130422.57324219,Ruhoi River,332073.602368164,183775.654742432
1317,770159.425292969,1317,362317.235229492,1317,901792.203718424,1317,423755.664916992,1317,260790.726074219,Ruko,-3290.81946063638,-1535.9607421875
1318,141296426.291992,1318,77352309.1636353,1318,15809975.2885818,1318,8315436.81799507,1318,19826365.0212402,Rukwa GR (Merged Blocks),3137161.27508526,1725921.808641
1319,8621151.33496094,1319,2783339.12353516,1319,3765638.53761554,1319,1280790.88104248,1319,2468296.91943359,Rumanyika,121387.819933635,37563.7060623169
1320,141868518.292236,1320,183469026.944336,1320,53362551.1080801,1320,68102629.3817139,1320,37042095.1789551,Rungwa GR (Merged Blocks),2212649.1796039,2884159.93906555
1321,14827275.2827148,1321,21940053.5126953,1321,6237040.72200656,1321,8894933.15039062,1321,4222604.25952148,Rungwa Ikili,214755.864017707,326128.009057617
1322,34733050.9379883,1322,43093937.2856445,1322,8505445.31481266,1322,11285658.7682114,1322,9031434.96411133,Rungwa Inyoga,655690.140579391,795206.962935829
1323,38443845.9355469,1323,37475170.4003906,1323,21087433.210808,1323,20916789.9970474,1323,8920823.27197266,Rungwa Mpera,433910.318118471,413959.51008358
1324,19610496.8896484,1324,18986674.8735352,1324,5045300.0850141,1324,4935788.07507324,1324,4045374.06176758,Rungwa Mwamagembe,364129.920115858,351272.169961548
1325,82911183.8789062,1325,32617736.112793,1325,17645217.6294744,1325,7328881.88545227,1325,8685642.89282227,Rungwa Mzombe,1631649.1562358,632221.355683517
1326,49759353.3110352,1326,33765687.3198242,1326,13526845.7949638,1326,10347616.8602295,1326,8220812.61791992,Rungwa N,905812.687901783,585451.761489868
1327,86173017.7666016,1327,56458394.8779297,1327,12248616.8548226,1327,8880396.09381104,1327,13995744.1958008,Rungwa River,1848110.02279447,1189449.96960297
1328,16602931.2792969,1328,32292850.0830078,1328,4677486.69893742,1328,9042339.72494507,1328,5302752.46484375,Rungwa Rungwa E,298136.114508986,581262.758951569
1329,17650917.967041,1329,29680340.7890625,1329,7809845.07650137,1329,13027119.6660461,1329,5519106.15673828,Rungwa Rungwa W,246026.822263491,416330.528075409
1330,54648184.8330078,1330,26929390.0029297,1330,6478670.07457614,1330,3317137.38555145,1330,7412010.02563477,Rungwa S,1204237.86896079,590306.315434456
1331,6521659.94335938,1331,1984908.20117188,1331,3393531.1561048,1331,1033445.48168945,1331,2050405.83203125,Rungwe,78203.2196813643,23786.5679870605
1332,163841.027832031,1332,176147.291503906,1332,0,1332,0,1332,56924.1623535156,Runkinga,4096.02569580078,4403.68228759766
1333,3943843.63208008,1333,2786385.12426758,1333,1562721.63236141,1333,1044732.71178818,1333,924711.916259766,Runzewe,59528.0499929667,43541.310311985
1334,259514.733398438,1334,170794.115722656,1334,0,1334,0,1334,100541.679931641,Rupiage,6487.86833496094,4269.85289306641
1335,13281.25390625,1335,24389.212890625,1335,4481.95087909698,1335,8230.4912109375,1335,6025.60498046875,Rushwezi,219.982575678825,403.968041992188
1336,2107657.96801758,1336,638259.388092041,1336,0,1336,0,1336,1765330.51025391,Rutshuru,52691.4492004395,15956.484702301
1337,1160508.57324219,1337,410382.452636719,1337,0,1337,0,1337,263045.388183594,Ruvu,29012.7143310547,10259.561315918
1338,2087011.73840332,1338,3727351.56152344,1338,0,1338,0,1338,1225521.42529297,Ruvu Masai,52175.293460083,93183.7890380859
1339,2380956.07714844,1339,677142.744934082,1339,0,1339,0,1339,1238779.8112793,Ruvu North,59523.9019287109,16928.5686233521
1340,3479785.73156738,1340,1417458.85803223,1340,0,1340,0,1340,1196762.20825195,Ruvu South,86994.6432891846,35436.4714508057
1341,23521592.6420898,1341,16999037.9912109,1341,0,1341,0,1341,4374009.53466797,Ruvuma,588039.816052246,424975.949780273
1342,11147708.0800781,1342,14619388.7226562,1342,0,1342,0,1342,4183571.45092773,Saadani,278692.702001953,365484.718066406
1343,2381818.78417969,1343,5064819.01806641,1343,0,1343,0,1343,1142276.58911133,Sabi Sand,59545.4696044922,126620.47545166
1344,2381818.78417969,1344,5064819.01806641,1344,0,1344,0,1344,1142276.58911133,Sabi Sand,59545.4696044922,126620.47545166
1345,6173577.36743164,1345,13005052.7788086,1345,0,1345,0,1345,2735106.59838867,Sabi Sand,154339.434185791,325126.319470215
1346,6173577.36743164,1346,13005052.7788086,1346,0,1346,0,1346,2735106.59838867,Sabi Sand,154339.434185791,325126.319470215
1347,1039971.99511719,1347,2135268.38037109,1347,0,1347,0,1347,339942.850097656,Sabie Sands Private Nature Reserve,25999.2998779297,53381.7095092773
1348,1039971.99511719,1348,2135268.38037109,1348,0,1348,0,1348,339942.850097656,Sabie Sands Private Nature Reserve,25999.2998779297,53381.7095092773
1349,2601237.38745117,1349,5532629.1751709,1349,0,1349,0,1349,1124959.84130859,Sabie Sands Private Nature Reserve,65030.9346862793,138315.729379272
1350,2601237.38745117,1350,5532629.1751709,1350,0,1350,0,1350,1124959.84130859,Sabie Sands Private Nature Reserve,65030.9346862793,138315.729379272
1351,214606.529296875,1351,165185.19140625,1351,132064.13449049,1351,101307.017211914,1351,138166.46484375,Sakaranyumo,2063.55987015963,1596.9543548584
1352,0,1352,0,1352,0,1352,0,1352,0,Sakila,0,0
1353,867862.336425781,1353,1055184.19213867,1353,297368.271392584,1353,335685.806091309,1353,463202.345947266,Salambala,14262.3516258299,17987.4596511841
1354,1773235.17089844,1354,625461.071777344,1354,39375.3118515015,1354,11771.0584716797,1354,444839.052001953,Salanga/Bereku,43346.4964761734,15342.2503326416
1355,138812.541015625,1355,45471.5966796875,1355,0,1355,0,1355,34691.32421875,Sali,3470.31352539062,1136.78991699219
1356,0,1356,0,1356,0,1356,0,1356,0,Sambasha,0,0
1357,29284870.7275391,1357,21758474.3979492,1357,30014659.4683945,1357,22865762.9440918,1357,5314103.30200195,Sandwe,-18244.7185213864,-27682.2136535645
1358,140680.362792969,1358,153392.89453125,1358,2184.64651107788,1358,2341.98568725586,1358,113087.373535156,Sangare,3462.39290704727,3776.27272109985
1359,0,1359,0,1359,0,1359,0,1359,0,Sanitatas,0,0
1360,9146983.64453888,1360,3577466.62620544,1360,1663153.14599872,1360,602600.112483978,1360,3522004.16210938,Sao Hill,187095.762463504,74371.6628430367
1361,20892245.1669922,1361,32583152.5754395,1361,16383787.9771292,1361,27040434.2932739,1361,3889877.6003418,Sapi,112711.429746574,138567.957054138
1362,67246.615234375,1362,37022.4946289062,1362,0,1362,0,1362,10257.2434082031,Sasajila,1681.16538085938,925.562365722656
1363,13110130.6142578,1363,6678293.07714844,1363,0,1363,0,1363,1641914.94873047,Sasawala,327753.265356445,166957.326928711
1364,30702282.145874,1364,29615936.2560425,1364,0,1364,0,1364,13060839.4606934,Save Conservancy,767557.053646851,740398.406401062
1365,456094.8515625,1365,168025.6171875,1365,239359.536647797,1365,89976.8125,1365,132387.151367188,Sawago,5418.38287286758,1951.2201171875
1366,252878.224853516,1366,138770.938293457,1366,31518.606364727,1366,18652.8994941711,1366,279955.439941406,Sayaka,5533.99046221972,3002.95096998215
1367,0,1367,0,1367,0,1367,0,1367,0,Segera,0,0
1368,928227001.543945,1368,576953981.743713,1368,0,1368,0,1368,199248628.722168,Selous GR (Merged Blocks),23205675.0385986,14423849.5435928
1369,36187082.2773438,1369,40505560.1519775,1369,0,1369,0,1369,14269064.9770508,Selous Matambwe,904677.056933594,1012639.00379944
